"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"768","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",2
"769","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desistência","Desistência","Física","Licenciatura","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"770","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desistência","Desistência","Física","Licenciatura","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"771","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"772","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Cotista",0,"Evadido",1
"773","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Feminino","Branca","Cotista",0,"Evadido",1
"774","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Masculino","Branca","Cotista",0,"Evadido",1
"775","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Preta","Desistência","Desistência","Física","Licenciatura","Masculino","Preta","Cotista",0,"Evadido",1
"776","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Reserva","Feminino",1,"Preta","Desistência","Desistência","Física","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
"777","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Física","Licenciatura","Masculino","Preta","Não Cotista",0,"Evadido",1
"778","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Transferido","Não Cotista","Ampla concorrência","Masculino",1,"Branca","Transferido","Transferência","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",1
"779","10 L","Física - Licenciatura","Educação",2016,"2º Semestre","Transferido","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Transferido","Transferência","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"780","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Matemática","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",2
"781","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento por Abandono","Desligamento","Matemática","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"782","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento por Abandono","Desligamento","Matemática","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"783","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desligamento por Abandono","Desligamento","Matemática","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"784","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desligamento por Abandono","Desligamento","Matemática","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"785","12 B","Matemática - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento por Abandono","Desligamento","Matemática","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"786","12 L","Matemática - Licenciatura","Educação",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Matemática","Licenciatura","Masculino","Parda","Não Cotista",2,"Formado",2
"787","16","Estatística","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Estatística","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"788","16","Estatística","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desistência","Desistência","Estatística","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"789","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",5,"Branca","Desistência","Desistência","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",5
"790","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Química","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"791","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",2
"792","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Feminino",1,"Parda","Desistência","Desistência","Química","Bacharelado","Feminino","Parda","Cotista",0,"Evadido",1
"793","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Desistência","Cotista","Baixa Renda e PPI","Masculino",2,"Parda","Desistência","Desistência","Química","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",2
"794","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"795","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",1,"Formado",1
"796","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Cotista","Baixa Renda e Não PPI","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"797","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Formado","Cotista","Reserva","Feminino",0,"Branca","Formado","Formado","Química","Bacharelado","Feminino","Branca","Cotista",1,"Formado",1
"798","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Reopção de curso","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Reopção de Curso","Transferência Interna","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"799","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Transferido","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Transferido","Transferência","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"800","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2016,"2º Semestre","Transferido","Cotista","Renda Normal e Não PPI","Masculino",1,"Branca","Transferido","Transferência","Química","Bacharelado","Masculino","Branca","Cotista",0,"Evadido",1
"801","32 L","Química - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Renda Normal e Não PPI","Masculino",1,"Branca","Desistência","Desistência","Química","Licenciatura","Masculino","Branca","Cotista",0,"Evadido",1
"802","32 L","Química - Licenciatura","Educação",2016,"2º Semestre","Desistência","Cotista","Reserva","Feminino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Feminino","Parda","Cotista",0,"Evadido",1
"803","32 L","Química - Licenciatura","Educação",2016,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Licenciatura","Feminino","Branca","Não Cotista",1,"Formado",1
"804","32 L","Química - Licenciatura","Educação",2016,"2º Semestre","Reopção de curso","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Reopção de Curso","Transferência Interna","Química","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"805","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"806","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"807","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
"808","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desistência","Cotista","Baixa Renda e Não PPI","Feminino",1,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Cotista",0,"Evadido",1
"809","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desistência","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"810","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desligamento por Abandono","Desligamento","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",2
"811","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"812","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",3
"813","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"814","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Cotista","Baixa Renda e PPI","Masculino",1,"Parda","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"815","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento por Abandono","Cotista","Renda Normal e PPI","Masculino",1,"Parda","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"816","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"817","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"818","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2017,"1º Semestre","Desligamento: 3 reprovações em 1 disciplina","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desligamento: 3 reprovações em 1 disciplina","Desligamento","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",2
